Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
27711,Connecticut,US,1/30/2020,0,0
27712,Connecticut,US,1/31/2020,0,0
27713,Connecticut,US,2/1/2020,0,0
27714,Connecticut,US,2/2/2020,0,0
27715,Connecticut,US,2/3/2020,0,0
27716,Connecticut,US,2/4/2020,0,0
27717,Connecticut,US,2/5/2020,0,0
27718,Connecticut,US,2/6/2020,0,0
27719,Connecticut,US,2/7/2020,0,0
27720,Connecticut,US,2/8/2020,0,0
27721,Connecticut,US,2/9/2020,0,0
27722,Connecticut,US,2/10/2020,0,0
27723,Connecticut,US,2/11/2020,0,0
27724,Connecticut,US,2/12/2020,0,0
27725,Connecticut,US,2/13/2020,0,0
27726,Connecticut,US,2/14/2020,0,0
27727,Connecticut,US,2/15/2020,0,0
27728,Connecticut,US,2/16/2020,0,0
27729,Connecticut,US,2/17/2020,0,0
27730,Connecticut,US,2/18/2020,0,0
27731,Connecticut,US,2/19/2020,0,0
27732,Connecticut,US,2/20/2020,0,0
27733,Connecticut,US,2/21/2020,0,0
27734,Connecticut,US,2/22/2020,0,0
27735,Connecticut,US,2/23/2020,0,0
27736,Connecticut,US,2/24/2020,0,0
27737,Connecticut,US,2/25/2020,0,0
27738,Connecticut,US,2/26/2020,0,0
27739,Connecticut,US,2/27/2020,0,0
27740,Connecticut,US,2/28/2020,0,0
27741,Connecticut,US,2/29/2020,0,0
27742,Connecticut,US,3/1/2020,0,0
27743,Connecticut,US,3/2/2020,0,0
27744,Connecticut,US,3/3/2020,0,0
27745,Connecticut,US,3/4/2020,0,0
27746,Connecticut,US,3/5/2020,0,0
27747,Connecticut,US,3/6/2020,0,0
27748,Connecticut,US,3/7/2020,0,0
27749,Connecticut,US,3/8/2020,0,0
27750,Connecticut,US,3/9/2020,0,0
27751,Connecticut,US,3/10/2020,2,0
27752,Connecticut,US,3/11/2020,3,0
27753,Connecticut,US,3/12/2020,5,0
27754,Connecticut,US,3/13/2020,11,0
27755,Connecticut,US,3/14/2020,22,0
27756,Connecticut,US,3/15/2020,24,0
27757,Connecticut,US,3/16/2020,30,0
27758,Connecticut,US,3/17/2020,68,0
27759,Connecticut,US,3/18/2020,68,0
27760,Connecticut,US,3/19/2020,159,2
27761,Connecticut,US,3/20/2020,194,3
27762,Connecticut,US,3/21/2020,194,4
27763,Connecticut,US,3/22/2020,327,8
27764,Connecticut,US,3/23/2020,415,10
27765,Connecticut,US,3/24/2020,618,12
27766,Connecticut,US,3/25/2020,875,19
27767,Connecticut,US,3/26/2020,1012,21
27768,Connecticut,US,3/27/2020,1291,27
27769,Connecticut,US,3/28/2020,1524,33
27770,Connecticut,US,3/29/2020,1993,34
27771,Connecticut,US,3/30/2020,2571,36
27772,Connecticut,US,3/31/2020,3128,69
27773,Connecticut,US,4/1/2020,3557,85
27774,Connecticut,US,4/2/2020,3824,112
27775,Connecticut,US,4/3/2020,4914,131
27776,Connecticut,US,4/4/2020,5276,165
27777,Connecticut,US,4/5/2020,5675,189
27778,Connecticut,US,4/6/2020,6906,206
27779,Connecticut,US,4/7/2020,7781,277
27780,Connecticut,US,4/8/2020,7781,326
27781,Connecticut,US,4/9/2020,9784,380
27782,Connecticut,US,4/10/2020,10538,448
27783,Connecticut,US,4/11/2020,11510,494
27784,Connecticut,US,4/12/2020,12035,554
27785,Connecticut,US,4/13/2020,13381,602
27786,Connecticut,US,4/14/2020,13989,671
27787,Connecticut,US,4/15/2020,14755,868
27788,Connecticut,US,4/16/2020,15884,971
27789,Connecticut,US,4/17/2020,16809,1036
27790,Connecticut,US,4/18/2020,17550,1086
27791,Connecticut,US,4/19/2020,17962,1127
27792,Connecticut,US,4/20/2020,19815,1331
27793,Connecticut,US,4/21/2020,20360,1423
27794,Connecticut,US,4/22/2020,22469,1544
27795,Connecticut,US,4/23/2020,23100,1639
27796,Connecticut,US,4/24/2020,23936,1767
27797,Connecticut,US,4/25/2020,24583,1865
27798,Connecticut,US,4/26/2020,25269,1924
27799,Connecticut,US,4/27/2020,25997,2012
27800,Connecticut,US,4/28/2020,26312,2087
27801,Connecticut,US,4/29/2020,26767,2169
27802,Connecticut,US,4/30/2020,27700,2257
27803,Connecticut,US,5/1/2020,28764,2339
27804,Connecticut,US,5/2/2020,29287,2436
27805,Connecticut,US,5/3/2020,29287,2436
27806,Connecticut,US,5/4/2020,29973,2556
27807,Connecticut,US,5/5/2020,30621,2633
27808,Connecticut,US,5/6/2020,30995,2718
27809,Connecticut,US,5/7/2020,31784,2797
27810,Connecticut,US,5/8/2020,32411,2874
27811,Connecticut,US,5/9/2020,32984,2932
27817,Delaware,US,1/22/2020,0,0
27818,Delaware,US,1/23/2020,0,0
27819,Delaware,US,1/24/2020,0,0
27820,Delaware,US,1/25/2020,0,0
27821,Delaware,US,1/26/2020,0,0
27822,Delaware,US,1/27/2020,0,0
27823,Delaware,US,1/28/2020,0,0
27824,Delaware,US,1/29/2020,0,0
27825,Delaware,US,1/30/2020,0,0
27826,Delaware,US,1/31/2020,0,0
27827,Delaware,US,2/1/2020,0,0
27828,Delaware,US,2/2/2020,0,0
27829,Delaware,US,2/3/2020,0,0
27830,Delaware,US,2/4/2020,0,0
27831,Delaware,US,2/5/2020,0,0
27832,Delaware,US,2/6/2020,0,0
27833,Delaware,US,2/7/2020,0,0
27834,Delaware,US,2/8/2020,0,0
27835,Delaware,US,2/9/2020,0,0
27836,Delaware,US,2/10/2020,0,0
27837,Delaware,US,2/11/2020,0,0
27838,Delaware,US,2/12/2020,0,0
27839,Delaware,US,2/13/2020,0,0
27840,Delaware,US,2/14/2020,0,0
27841,Delaware,US,2/15/2020,0,0
27842,Delaware,US,2/16/2020,0,0
27843,Delaware,US,2/17/2020,0,0
27844,Delaware,US,2/18/2020,0,0
27845,Delaware,US,2/19/2020,0,0
27846,Delaware,US,2/20/2020,0,0
27847,Delaware,US,2/21/2020,0,0
27848,Delaware,US,2/22/2020,0,0
27849,Delaware,US,2/23/2020,0,0
27850,Delaware,US,2/24/2020,0,0
27851,Delaware,US,2/25/2020,0,0
27852,Delaware,US,2/26/2020,0,0
27853,Delaware,US,2/27/2020,0,0
27854,Delaware,US,2/28/2020,0,0
27855,Delaware,US,2/29/2020,0,0
27856,Delaware,US,3/1/2020,0,0
27857,Delaware,US,3/2/2020,0,0
27858,Delaware,US,3/3/2020,0,0
27859,Delaware,US,3/4/2020,0,0
27860,Delaware,US,3/5/2020,0,0
27861,Delaware,US,3/6/2020,0,0
27862,Delaware,US,3/7/2020,0,0
27863,Delaware,US,3/8/2020,0,0
27864,Delaware,US,3/9/2020,0,0
27865,Delaware,US,3/10/2020,0,0
27866,Delaware,US,3/11/2020,1,0
27867,Delaware,US,3/12/2020,1,0
27868,Delaware,US,3/13/2020,4,0
27869,Delaware,US,3/14/2020,6,0
27870,Delaware,US,3/15/2020,7,0
27871,Delaware,US,3/16/2020,8,0
27872,Delaware,US,3/17/2020,16,0
27873,Delaware,US,3/18/2020,19,0
27874,Delaware,US,3/19/2020,30,0
27875,Delaware,US,3/20/2020,38,0
27876,Delaware,US,3/21/2020,45,0
27877,Delaware,US,3/22/2020,56,0
27878,Delaware,US,3/23/2020,68,0
27879,Delaware,US,3/24/2020,104,0
27880,Delaware,US,3/25/2020,119,0
27881,Delaware,US,3/26/2020,130,1
27882,Delaware,US,3/27/2020,163,2
27883,Delaware,US,3/28/2020,214,5
27884,Delaware,US,3/29/2020,232,6
27885,Delaware,US,3/30/2020,264,6
27886,Delaware,US,3/31/2020,319,10
27887,Delaware,US,4/1/2020,368,11
27888,Delaware,US,4/2/2020,393,12
27889,Delaware,US,4/3/2020,450,14
27890,Delaware,US,4/4/2020,593,14
27891,Delaware,US,4/5/2020,673,14
27892,Delaware,US,4/6/2020,783,15
27893,Delaware,US,4/7/2020,928,16
27894,Delaware,US,4/8/2020,1116,19
27895,Delaware,US,4/9/2020,1209,23
27896,Delaware,US,4/10/2020,1326,32
27897,Delaware,US,4/11/2020,1479,33
27898,Delaware,US,4/12/2020,1625,35
27899,Delaware,US,4/13/2020,1758,41
27900,Delaware,US,4/14/2020,1926,43
27901,Delaware,US,4/15/2020,2014,46
27902,Delaware,US,4/16/2020,2070,55
27903,Delaware,US,4/17/2020,2317,61
27904,Delaware,US,4/18/2020,2538,67
27905,Delaware,US,4/19/2020,2538,67
27906,Delaware,US,4/20/2020,2745,72
27907,Delaware,US,4/21/2020,2931,82
27908,Delaware,US,4/22/2020,3200,89
27909,Delaware,US,4/23/2020,3308,92
27910,Delaware,US,4/24/2020,3442,100
27911,Delaware,US,4/25/2020,3576,112
27912,Delaware,US,4/26/2020,4034,120
27913,Delaware,US,4/27/2020,4162,125
27914,Delaware,US,4/28/2020,4575,137
27915,Delaware,US,4/29/2020,4655,144
27916,Delaware,US,4/30/2020,4734,152
27917,Delaware,US,5/1/2020,4918,159
27918,Delaware,US,5/2/2020,5038,168
27919,Delaware,US,5/3/2020,5208,177
27920,Delaware,US,5/4/2020,5288,182
27921,Delaware,US,5/5/2020,5371,187
27922,Delaware,US,5/6/2020,5778,193
27923,Delaware,US,5/7/2020,5939,202
27924,Delaware,US,5/8/2020,6111,213
27925,Delaware,US,5/9/2020,6277,221
27931,District of Columbia,US,1/22/2020,0,0
27932,District of Columbia,US,1/23/2020,0,0
27933,District of Columbia,US,1/24/2020,0,0
27934,District of Columbia,US,1/25/2020,0,0
27935,District of Columbia,US,1/26/2020,0,0
27936,District of Columbia,US,1/27/2020,0,0
27937,District of Columbia,US,1/28/2020,0,0
27938,District of Columbia,US,1/29/2020,0,0
27939,District of Columbia,US,1/30/2020,0,0
27940,District of Columbia,US,1/31/2020,0,0
27941,District of Columbia,US,2/1/2020,0,0
27942,District of Columbia,US,2/2/2020,0,0
27943,District of Columbia,US,2/3/2020,0,0
27944,District of Columbia,US,2/4/2020,0,0
27945,District of Columbia,US,2/5/2020,0,0
27946,District of Columbia,US,2/6/2020,0,0
27947,District of Columbia,US,2/7/2020,0,0
27948,District of Columbia,US,2/8/2020,0,0
27949,District of Columbia,US,2/9/2020,0,0
27950,District of Columbia,US,2/10/2020,0,0
27951,District of Columbia,US,2/11/2020,0,0
27952,District of Columbia,US,2/12/2020,0,0
27953,District of Columbia,US,2/13/2020,0,0
27954,District of Columbia,US,2/14/2020,0,0
27955,District of Columbia,US,2/15/2020,0,0
27956,District of Columbia,US,2/16/2020,0,0
27957,District of Columbia,US,2/17/2020,0,0
27958,District of Columbia,US,2/18/2020,0,0
27959,District of Columbia,US,2/19/2020,0,0
27960,District of Columbia,US,2/20/2020,0,0
27961,District of Columbia,US,2/21/2020,0,0
27962,District of Columbia,US,2/22/2020,0,0
27963,District of Columbia,US,2/23/2020,0,0
27964,District of Columbia,US,2/24/2020,0,0
27965,District of Columbia,US,2/25/2020,0,0
27966,District of Columbia,US,2/26/2020,0,0
27967,District of Columbia,US,2/27/2020,0,0
27968,District of Columbia,US,2/28/2020,0,0
27969,District of Columbia,US,2/29/2020,0,0
27970,District of Columbia,US,3/1/2020,0,0
27971,District of Columbia,US,3/2/2020,0,0
27972,District of Columbia,US,3/3/2020,0,0
27973,District of Columbia,US,3/4/2020,0,0
27974,District of Columbia,US,3/5/2020,0,0
27975,District of Columbia,US,3/6/2020,0,0
27976,District of Columbia,US,3/7/2020,0,0
27977,District of Columbia,US,3/8/2020,0,0
27978,District of Columbia,US,3/9/2020,0,0
27979,District of Columbia,US,3/10/2020,5,0
27980,District of Columbia,US,3/11/2020,10,0
27981,District of Columbia,US,3/12/2020,10,0
27982,District of Columbia,US,3/13/2020,10,0
27983,District of Columbia,US,3/14/2020,10,0
27984,District of Columbia,US,3/15/2020,16,0
27985,District of Columbia,US,3/16/2020,22,0
27986,District of Columbia,US,3/17/2020,22,0
27987,District of Columbia,US,3/18/2020,31,0
27988,District of Columbia,US,3/19/2020,40,0
27989,District of Columbia,US,3/20/2020,71,1
27990,District of Columbia,US,3/21/2020,98,1
27991,District of Columbia,US,3/22/2020,204,2
27992,District of Columbia,US,3/23/2020,120,2
27993,District of Columbia,US,3/24/2020,141,2
27994,District of Columbia,US,3/25/2020,187,2
27995,District of Columbia,US,3/26/2020,231,3
27996,District of Columbia,US,3/27/2020,271,3
27997,District of Columbia,US,3/28/2020,304,4
27998,District of Columbia,US,3/29/2020,342,5
27999,District of Columbia,US,3/30/2020,401,9
28000,District of Columbia,US,3/31/2020,495,9
28001,District of Columbia,US,4/1/2020,586,9
28002,District of Columbia,US,4/2/2020,653,12
28003,District of Columbia,US,4/3/2020,757,15
28004,District of Columbia,US,4/4/2020,902,21
28005,District of Columbia,US,4/5/2020,1002,22
28006,District of Columbia,US,4/6/2020,1097,24
28007,District of Columbia,US,4/7/2020,1211,22
28008,District of Columbia,US,4/8/2020,1440,27
28009,District of Columbia,US,4/9/2020,1523,32
28010,District of Columbia,US,4/10/2020,1660,38
28011,District of Columbia,US,4/11/2020,1778,47
28012,District of Columbia,US,4/12/2020,1875,50
28013,District of Columbia,US,4/13/2020,1955,52
28014,District of Columbia,US,4/14/2020,2058,67
28015,District of Columbia,US,4/15/2020,2197,72
28016,District of Columbia,US,4/16/2020,2350,81
28017,District of Columbia,US,4/17/2020,2476,86
28018,District of Columbia,US,4/18/2020,2666,91
28019,District of Columbia,US,4/19/2020,2793,96
28020,District of Columbia,US,4/20/2020,2927,105
28021,District of Columbia,US,4/21/2020,3098,112
28022,District of Columbia,US,4/22/2020,3206,127
28023,District of Columbia,US,4/23/2020,3361,139
28024,District of Columbia,US,4/24/2020,3528,153
28025,District of Columbia,US,4/25/2020,3699,165
28026,District of Columbia,US,4/26/2020,3841,178
28027,District of Columbia,US,4/27/2020,3892,185
28028,District of Columbia,US,4/28/2020,3994,190
28029,District of Columbia,US,4/29/2020,4106,205
28030,District of Columbia,US,4/30/2020,4323,224
28031,District of Columbia,US,5/1/2020,4658,231
28032,District of Columbia,US,5/2/2020,4797,240
28033,District of Columbia,US,5/3/2020,5016,251
28034,District of Columbia,US,5/4/2020,5170,258
28035,District of Columbia,US,5/5/2020,5322,264
28036,District of Columbia,US,5/6/2020,5461,277
28037,District of Columbia,US,5/7/2020,5654,285
28038,District of Columbia,US,5/8/2020,5899,304
28039,District of Columbia,US,5/9/2020,6102,311
28045,Florida,US,1/22/2020,0,0
28046,Florida,US,1/23/2020,0,0
28047,Florida,US,1/24/2020,0,0
28048,Florida,US,1/25/2020,0,0
28049,Florida,US,1/26/2020,0,0
28050,Florida,US,1/27/2020,0,0
28051,Florida,US,1/28/2020,0,0
28052,Florida,US,1/29/2020,0,0
28053,Florida,US,1/30/2020,0,0
28054,Florida,US,1/31/2020,0,0
28055,Florida,US,2/1/2020,0,0
28056,Florida,US,2/2/2020,0,0
28057,Florida,US,2/3/2020,0,0
28058,Florida,US,2/4/2020,0,0
28059,Florida,US,2/5/2020,0,0
28060,Florida,US,2/6/2020,0,0
28061,Florida,US,2/7/2020,0,0
28062,Florida,US,2/8/2020,0,0
28063,Florida,US,2/9/2020,0,0
28064,Florida,US,2/10/2020,0,0
28065,Florida,US,2/11/2020,0,0
28066,Florida,US,2/12/2020,0,0
28067,Florida,US,2/13/2020,0,0
28068,Florida,US,2/14/2020,0,0
28069,Florida,US,2/15/2020,0,0
28070,Florida,US,2/16/2020,0,0
28071,Florida,US,2/17/2020,0,0
28072,Florida,US,2/18/2020,0,0
28073,Florida,US,2/19/2020,0,0
28074,Florida,US,2/20/2020,0,0
28075,Florida,US,2/21/2020,0,0
28076,Florida,US,2/22/2020,0,0
28077,Florida,US,2/23/2020,0,0
28078,Florida,US,2/24/2020,0,0
28079,Florida,US,2/25/2020,0,0
28080,Florida,US,2/26/2020,0,0
28081,Florida,US,2/27/2020,0,0
28082,Florida,US,2/28/2020,0,0
28083,Florida,US,2/29/2020,0,0
28084,Florida,US,3/1/2020,0,0
28085,Florida,US,3/2/2020,0,0
28086,Florida,US,3/3/2020,0,0
28087,Florida,US,3/4/2020,0,0
28088,Florida,US,3/5/2020,0,0
28089,Florida,US,3/6/2020,0,0
28090,Florida,US,3/7/2020,0,0
28091,Florida,US,3/8/2020,0,0
28092,Florida,US,3/9/2020,0,0
28093,Florida,US,3/10/2020,15,2
28094,Florida,US,3/11/2020,28,2
28095,Florida,US,3/12/2020,35,2
28096,Florida,US,3/13/2020,50,2
28097,Florida,US,3/14/2020,76,3
28098,Florida,US,3/15/2020,115,4
28099,Florida,US,3/16/2020,155,5
28100,Florida,US,3/17/2020,216,6
28101,Florida,US,3/18/2020,314,7
28102,Florida,US,3/19/2020,417,9
28103,Florida,US,3/20/2020,563,10
28104,Florida,US,3/21/2020,659,13
28105,Florida,US,3/22/2020,1004,13
28106,Florida,US,3/23/2020,1227,18
28107,Florida,US,3/24/2020,1412,18
28108,Florida,US,3/25/2020,1682,23
28109,Florida,US,3/26/2020,2357,29
28110,Florida,US,3/27/2020,2900,35
28111,Florida,US,3/28/2020,3763,54
28112,Florida,US,3/29/2020,4246,56
28113,Florida,US,3/30/2020,5473,63
28114,Florida,US,3/31/2020,6741,85
28115,Florida,US,4/1/2020,6956,87
28116,Florida,US,4/2/2020,9008,164
28117,Florida,US,4/3/2020,10268,170
28118,Florida,US,4/4/2020,11537,195
28119,Florida,US,4/5/2020,12350,221
28120,Florida,US,4/6/2020,13324,236
28121,Florida,US,4/7/2020,14545,283
28122,Florida,US,4/8/2020,15456,309
28123,Florida,US,4/9/2020,16364,354
28124,Florida,US,4/10/2020,17531,390
28125,Florida,US,4/11/2020,18494,438
28126,Florida,US,4/12/2020,19895,461
28127,Florida,US,4/13/2020,21019,499
28128,Florida,US,4/14/2020,21628,571
28129,Florida,US,4/15/2020,22511,596
28130,Florida,US,4/16/2020,23343,668
28131,Florida,US,4/17/2020,24759,725
28132,Florida,US,4/18/2020,25492,748
28133,Florida,US,4/19/2020,26314,774
28134,Florida,US,4/20/2020,27059,822
28135,Florida,US,4/21/2020,27869,867
28136,Florida,US,4/22/2020,28309,893
28137,Florida,US,4/23/2020,29648,987
28138,Florida,US,4/24/2020,30533,1046
28139,Florida,US,4/25/2020,30839,1055
28140,Florida,US,4/26/2020,31532,1075
28141,Florida,US,4/27/2020,32138,1088
28142,Florida,US,4/28/2020,32848,1171
28143,Florida,US,4/29/2020,33193,1218
28144,Florida,US,4/30/2020,33690,1268
28145,Florida,US,5/1/2020,34728,1314
28146,Florida,US,5/2/2020,35463,1364
28147,Florida,US,5/3/2020,36078,1379
28148,Florida,US,5/4/2020,36897,1399
28149,Florida,US,5/5/2020,37439,1471
28150,Florida,US,5/6/2020,38002,1539
28151,Florida,US,5/7/2020,38828,1600
28152,Florida,US,5/8/2020,39199,1669
28153,Florida,US,5/9/2020,40001,1715
28159,Georgia,US,1/22/2020,0,0
28160,Georgia,US,1/23/2020,0,0
28161,Georgia,US,1/24/2020,0,0
28162,Georgia,US,1/25/2020,0,0
28163,Georgia,US,1/26/2020,0,0
28164,Georgia,US,1/27/2020,0,0
28165,Georgia,US,1/28/2020,0,0
28166,Georgia,US,1/29/2020,0,0
28167,Georgia,US,1/30/2020,0,0
28168,Georgia,US,1/31/2020,0,0
28169,Georgia,US,2/1/2020,0,0
28170,Georgia,US,2/2/2020,0,0
28171,Georgia,US,2/3/2020,0,0
28172,Georgia,US,2/4/2020,0,0
28173,Georgia,US,2/5/2020,0,0
28174,Georgia,US,2/6/2020,0,0
28175,Georgia,US,2/7/2020,0,0
28176,Georgia,US,2/8/2020,0,0
28177,Georgia,US,2/9/2020,0,0
28178,Georgia,US,2/10/2020,0,0
28179,Georgia,US,2/11/2020,0,0
28180,Georgia,US,2/12/2020,0,0
28181,Georgia,US,2/13/2020,0,0
28182,Georgia,US,2/14/2020,0,0
28183,Georgia,US,2/15/2020,0,0
28184,Georgia,US,2/16/2020,0,0
28185,Georgia,US,2/17/2020,0,0
28186,Georgia,US,2/18/2020,0,0
28187,Georgia,US,2/19/2020,0,0
28188,Georgia,US,2/20/2020,0,0
28189,Georgia,US,2/21/2020,0,0
28190,Georgia,US,2/22/2020,0,0
28191,Georgia,US,2/23/2020,0,0
28192,Georgia,US,2/24/2020,0,0
28193,Georgia,US,2/25/2020,0,0
28194,Georgia,US,2/26/2020,0,0
28195,Georgia,US,2/27/2020,0,0
28196,Georgia,US,2/28/2020,0,0
28197,Georgia,US,2/29/2020,0,0
28198,Georgia,US,3/1/2020,0,0
28199,Georgia,US,3/2/2020,0,0
28200,Georgia,US,3/3/2020,0,0
28201,Georgia,US,3/4/2020,0,0
28202,Georgia,US,3/5/2020,0,0
28203,Georgia,US,3/6/2020,0,0
28204,Georgia,US,3/7/2020,0,0
28205,Georgia,US,3/8/2020,0,0
28206,Georgia,US,3/9/2020,0,0
28207,Georgia,US,3/10/2020,17,0
28208,Georgia,US,3/11/2020,23,0
28209,Georgia,US,3/12/2020,31,1
28210,Georgia,US,3/13/2020,42,1
28211,Georgia,US,3/14/2020,66,1
28212,Georgia,US,3/15/2020,99,1
28213,Georgia,US,3/16/2020,121,1
28214,Georgia,US,3/17/2020,146,1
28215,Georgia,US,3/18/2020,199,3
28216,Georgia,US,3/19/2020,287,10
28217,Georgia,US,3/20/2020,420,13
28218,Georgia,US,3/21/2020,507,14
28219,Georgia,US,3/22/2020,621,25
28220,Georgia,US,3/23/2020,772,25
28221,Georgia,US,3/24/2020,1026,32
28222,Georgia,US,3/25/2020,1247,40
28223,Georgia,US,3/26/2020,1525,48
28224,Georgia,US,3/27/2020,2000,64
28225,Georgia,US,3/28/2020,2366,69
28226,Georgia,US,3/29/2020,2651,80
28227,Georgia,US,3/30/2020,2808,87
28228,Georgia,US,3/31/2020,3929,111
28229,Georgia,US,4/1/2020,4638,139
28230,Georgia,US,4/2/2020,5348,163
28231,Georgia,US,4/3/2020,5831,184
28232,Georgia,US,4/4/2020,6160,201
28233,Georgia,US,4/5/2020,6647,211
28234,Georgia,US,4/6/2020,7314,229
28235,Georgia,US,4/7/2020,8822,329
28236,Georgia,US,4/8/2020,9901,362
28237,Georgia,US,4/9/2020,10566,379
28238,Georgia,US,4/10/2020,11485,416
28239,Georgia,US,4/11/2020,12159,429
28240,Georgia,US,4/12/2020,12452,433
28241,Georgia,US,4/13/2020,13315,465
28242,Georgia,US,4/14/2020,14578,525
28243,Georgia,US,4/15/2020,14987,552
28244,Georgia,US,4/16/2020,15669,587
28245,Georgia,US,4/17/2020,17194,650
28246,Georgia,US,4/18/2020,17669,673
28247,Georgia,US,4/19/2020,18301,687
28248,Georgia,US,4/20/2020,19407,775
28249,Georgia,US,4/21/2020,19881,798
28250,Georgia,US,4/22/2020,21214,848
28251,Georgia,US,4/23/2020,21883,881
28252,Georgia,US,4/24/2020,22491,899
28253,Georgia,US,4/25/2020,23222,907
28254,Georgia,US,4/26/2020,23486,916
28255,Georgia,US,4/27/2020,24302,995
28256,Georgia,US,4/28/2020,24922,1036
28257,Georgia,US,4/29/2020,25775,1101
28258,Georgia,US,4/30/2020,26264,1132
28259,Georgia,US,5/1/2020,27489,1169
28260,Georgia,US,5/2/2020,28331,1177
28261,Georgia,US,5/3/2020,28665,1184
28262,Georgia,US,5/4/2020,29451,1246
28263,Georgia,US,5/5/2020,29998,1299
28264,Georgia,US,5/6/2020,30743,1327
28265,Georgia,US,5/7/2020,31618,1355
28266,Georgia,US,5/8/2020,32181,1400
28267,Georgia,US,5/9/2020,32588,1403
28273,Guam,US,1/22/2020,0,0
28274,Guam,US,1/23/2020,0,0
28275,Guam,US,1/24/2020,0,0
28276,Guam,US,1/25/2020,0,0
28277,Guam,US,1/26/2020,0,0
28278,Guam,US,1/27/2020,0,0
28279,Guam,US,1/28/2020,0,0
28280,Guam,US,1/29/2020,0,0
28281,Guam,US,1/30/2020,0,0
28282,Guam,US,1/31/2020,0,0
28283,Guam,US,2/1/2020,0,0
28284,Guam,US,2/2/2020,0,0
28285,Guam,US,2/3/2020,0,0
28286,Guam,US,2/4/2020,0,0
28287,Guam,US,2/5/2020,0,0
28288,Guam,US,2/6/2020,0,0
28289,Guam,US,2/7/2020,0,0
28290,Guam,US,2/8/2020,0,0
28291,Guam,US,2/9/2020,0,0
28292,Guam,US,2/10/2020,0,0
28293,Guam,US,2/11/2020,0,0
28294,Guam,US,2/12/2020,0,0
28295,Guam,US,2/13/2020,0,0
28296,Guam,US,2/14/2020,0,0
28297,Guam,US,2/15/2020,0,0
28298,Guam,US,2/16/2020,0,0
28299,Guam,US,2/17/2020,0,0
28300,Guam,US,2/18/2020,0,0
28301,Guam,US,2/19/2020,0,0
28302,Guam,US,2/20/2020,0,0
28303,Guam,US,2/21/2020,0,0
28304,Guam,US,2/22/2020,0,0
28305,Guam,US,2/23/2020,0,0
28306,Guam,US,2/24/2020,0,0
28307,Guam,US,2/25/2020,0,0
28308,Guam,US,2/26/2020,0,0
28309,Guam,US,2/27/2020,0,0
28310,Guam,US,2/28/2020,0,0
28311,Guam,US,2/29/2020,0,0
28312,Guam,US,3/1/2020,0,0
28313,Guam,US,3/2/2020,0,0
28314,Guam,US,3/3/2020,0,0
28315,Guam,US,3/4/2020,0,0
28316,Guam,US,3/5/2020,0,0
28317,Guam,US,3/6/2020,0,0
28318,Guam,US,3/7/2020,0,0
28319,Guam,US,3/8/2020,0,0
28320,Guam,US,3/9/2020,0,0
28321,Guam,US,3/10/2020,0,0
28322,Guam,US,3/11/2020,0,0
28323,Guam,US,3/12/2020,0,0
28324,Guam,US,3/13/2020,0,0
28325,Guam,US,3/14/2020,0,0
28326,Guam,US,3/15/2020,3,0
28327,Guam,US,3/16/2020,3,0
28328,Guam,US,3/17/2020,3,0
28329,Guam,US,3/18/2020,5,0
28330,Guam,US,3/19/2020,12,0
28331,Guam,US,3/20/2020,14,0
28332,Guam,US,3/21/2020,15,0
28333,Guam,US,3/22/2020,27,1
28334,Guam,US,3/23/2020,29,1
28335,Guam,US,3/24/2020,32,1
28336,Guam,US,3/25/2020,37,1
28337,Guam,US,3/26/2020,45,1
28338,Guam,US,3/27/2020,51,1
28339,Guam,US,3/28/2020,55,1
28340,Guam,US,3/29/2020,56,1
28341,Guam,US,3/30/2020,58,1
28342,Guam,US,3/31/2020,69,2
28343,Guam,US,4/1/2020,77,3
28344,Guam,US,4/2/2020,82,3
28345,Guam,US,4/3/2020,84,4
28346,Guam,US,4/4/2020,93,4
28347,Guam,US,4/5/2020,112,4
28348,Guam,US,4/6/2020,113,4
28349,Guam,US,4/7/2020,121,4
28350,Guam,US,4/8/2020,121,4
28351,Guam,US,4/9/2020,128,4
28352,Guam,US,4/10/2020,130,4
28353,Guam,US,4/11/2020,133,5
28354,Guam,US,4/12/2020,133,5
28355,Guam,US,4/13/2020,133,5
28356,Guam,US,4/14/2020,133,5
28357,Guam,US,4/15/2020,135,5
28358,Guam,US,4/16/2020,135,5
28359,Guam,US,4/17/2020,136,5
28360,Guam,US,4/18/2020,136,5
28361,Guam,US,4/19/2020,136,5
28362,Guam,US,4/20/2020,136,5
28363,Guam,US,4/21/2020,136,5
28364,Guam,US,4/22/2020,136,5
28365,Guam,US,4/23/2020,139,5
28366,Guam,US,4/24/2020,141,5
28367,Guam,US,4/25/2020,141,5
28368,Guam,US,4/26/2020,141,5
28369,Guam,US,4/27/2020,141,5
28370,Guam,US,4/28/2020,141,5
28371,Guam,US,4/29/2020,141,5
28372,Guam,US,4/30/2020,145,5
28373,Guam,US,5/1/2020,145,5
28374,Guam,US,5/2/2020,145,5
28375,Guam,US,5/3/2020,145,5
28376,Guam,US,5/4/2020,145,5
28377,Guam,US,5/5/2020,145,5
28378,Guam,US,5/6/2020,149,5
28379,Guam,US,5/7/2020,149,5
28380,Guam,US,5/8/2020,151,5
28381,Guam,US,5/9/2020,151,5
28387,Hawaii,US,1/22/2020,0,0
