,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,StateFactor,KGroup1,KG1Sum,KGroup2,lat,lon,continent,population,area,density
107,Alaska,US,5/2/2020,365,9,1,-8,0,0,35,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
108,Alaska,US,5/3/2020,368,9,3,2,0,0,36,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
109,Alaska,US,5/4/2020,370,9,2,-1,0,0,37,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
110,Alaska,US,5/5/2020,371,9,1,-1,0,0,38,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
111,Alaska,US,5/6/2020,372,10,1,0,1,1,39,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
112,Alaska,US,5/7/2020,374,10,2,1,0,-1,40,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
113,Alaska,US,5/8/2020,377,10,3,1,0,0,41,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
114,Alaska,US,5/9/2020,378,10,1,-2,0,0,42,3/28/2020,2,78428,110.4,4981,1.4,18.8,76715,96499,26868,102956,10.8,3/11/2020,4/24/2020,0.0,2,1,1,2,61.3707,-152.4044,Americas,731545,1723337,0.42
115,Montana,US,3/11/2020,1,0,1,1,0,0,-17,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
116,Montana,US,3/12/2020,1,0,0,-1,0,0,-16,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
117,Montana,US,3/13/2020,1,0,0,0,0,0,-15,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
118,Montana,US,3/14/2020,5,0,4,4,0,0,-14,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
119,Montana,US,3/15/2020,7,0,2,-2,0,0,-13,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
120,Montana,US,3/16/2020,7,0,0,-2,0,0,-12,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
121,Montana,US,3/17/2020,9,0,2,2,0,0,-11,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
122,Montana,US,3/18/2020,11,0,2,0,0,0,-10,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
123,Montana,US,3/19/2020,11,0,0,-2,0,0,-9,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
124,Montana,US,3/20/2020,15,0,4,4,0,0,-8,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
125,Montana,US,3/21/2020,21,0,6,2,0,0,-7,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
126,Montana,US,3/22/2020,34,0,13,7,0,0,-6,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
127,Montana,US,3/23/2020,34,0,0,-13,0,0,-5,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
128,Montana,US,3/24/2020,51,0,17,17,0,0,-4,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
129,Montana,US,3/25/2020,65,0,14,-3,0,0,-3,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
130,Montana,US,3/26/2020,90,0,25,11,0,0,-2,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
131,Montana,US,3/27/2020,109,1,19,-6,1,1,-1,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
132,Montana,US,3/28/2020,129,1,20,1,0,-1,0,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
133,Montana,US,3/29/2020,154,1,25,5,0,0,1,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
134,Montana,US,3/30/2020,171,5,17,-8,4,4,2,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
135,Montana,US,3/31/2020,198,5,27,10,0,-4,3,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
136,Montana,US,4/1/2020,208,6,10,-17,1,1,4,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
137,Montana,US,4/2/2020,241,6,33,23,0,-1,5,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
138,Montana,US,4/3/2020,243,5,2,-31,-1,-1,6,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
139,Montana,US,4/4/2020,265,6,22,20,1,2,7,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
140,Montana,US,4/5/2020,286,6,21,-1,0,-1,8,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
141,Montana,US,4/6/2020,299,6,13,-8,0,0,9,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
142,Montana,US,4/7/2020,319,6,20,7,0,0,10,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
143,Montana,US,4/8/2020,332,6,13,-7,0,0,11,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
144,Montana,US,4/9/2020,354,6,22,9,0,0,12,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
145,Montana,US,4/10/2020,365,6,11,-11,0,0,13,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
146,Montana,US,4/11/2020,377,6,12,1,0,0,14,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
147,Montana,US,4/12/2020,387,6,10,-2,0,0,15,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
148,Montana,US,4/13/2020,394,7,7,-3,1,1,16,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
149,Montana,US,4/14/2020,399,7,5,-2,0,-1,17,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
150,Montana,US,4/15/2020,404,7,5,0,0,0,18,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
151,Montana,US,4/16/2020,415,7,11,6,0,0,19,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
152,Montana,US,4/17/2020,422,8,7,-4,1,1,20,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
153,Montana,US,4/18/2020,426,10,4,-3,2,1,21,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
154,Montana,US,4/19/2020,433,10,7,3,0,-2,22,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
155,Montana,US,4/20/2020,433,10,0,-7,0,0,23,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
156,Montana,US,4/21/2020,437,12,4,4,2,2,24,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
157,Montana,US,4/22/2020,439,14,2,-2,2,0,25,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
158,Montana,US,4/23/2020,442,14,3,1,0,-2,26,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
159,Montana,US,4/24/2020,444,14,2,-1,0,0,27,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
160,Montana,US,4/25/2020,445,14,1,-1,0,0,28,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
161,Montana,US,4/26/2020,448,14,3,2,0,0,29,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
162,Montana,US,4/27/2020,449,14,1,-2,0,0,30,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
163,Montana,US,4/28/2020,451,15,2,1,1,1,31,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
164,Montana,US,4/29/2020,451,16,0,-2,1,0,32,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
165,Montana,US,4/30/2020,453,16,2,2,0,-1,33,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
166,Montana,US,5/1/2020,453,16,0,-2,0,0,34,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
167,Montana,US,5/2/2020,455,16,2,2,0,0,35,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
168,Montana,US,5/3/2020,455,16,0,-2,0,0,36,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
169,Montana,US,5/4/2020,457,16,2,2,0,0,37,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
170,Montana,US,5/5/2020,456,16,-1,-3,0,0,38,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
171,Montana,US,5/6/2020,456,16,0,1,0,0,39,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
172,Montana,US,5/7/2020,456,16,0,0,0,0,40,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
173,Montana,US,5/8/2020,458,16,2,2,0,0,41,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
174,Montana,US,5/9/2020,458,16,0,-2,0,0,42,3/28/2020,2,183823,100.1,3852,0.8,18.0,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0.0,3,1,1,2,46.9219,-110.4544,Americas,1068778,380831,2.81
175,Rhode Island,US,3/10/2020,3,0,3,3,0,0,-18,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
176,Rhode Island,US,3/11/2020,5,0,2,-1,0,0,-17,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
177,Rhode Island,US,3/12/2020,5,0,0,-2,0,0,-16,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
178,Rhode Island,US,3/13/2020,14,0,9,9,0,0,-15,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
179,Rhode Island,US,3/14/2020,20,0,6,-3,0,0,-14,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
180,Rhode Island,US,3/15/2020,20,0,0,-6,0,0,-13,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
181,Rhode Island,US,3/16/2020,21,0,1,1,0,0,-12,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
182,Rhode Island,US,3/17/2020,23,0,2,1,0,0,-11,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
183,Rhode Island,US,3/18/2020,33,0,10,8,0,0,-10,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
184,Rhode Island,US,3/19/2020,44,0,11,1,0,0,-9,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
185,Rhode Island,US,3/20/2020,54,0,10,-1,0,0,-8,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
186,Rhode Island,US,3/21/2020,66,0,12,2,0,0,-7,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
187,Rhode Island,US,3/22/2020,83,0,17,5,0,0,-6,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
188,Rhode Island,US,3/23/2020,106,0,23,6,0,0,-5,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
189,Rhode Island,US,3/24/2020,124,0,18,-5,0,0,-4,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
190,Rhode Island,US,3/25/2020,132,0,8,-10,0,0,-3,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
191,Rhode Island,US,3/26/2020,165,0,33,25,0,0,-2,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
192,Rhode Island,US,3/27/2020,203,0,38,5,0,0,-1,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
193,Rhode Island,US,3/28/2020,239,2,36,-2,2,2,0,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
194,Rhode Island,US,3/29/2020,294,3,55,19,1,-1,1,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
195,Rhode Island,US,3/30/2020,408,4,114,59,1,0,2,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
196,Rhode Island,US,3/31/2020,488,8,80,-34,4,3,3,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
197,Rhode Island,US,4/1/2020,566,10,78,-2,2,-2,4,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
198,Rhode Island,US,4/2/2020,645,12,79,1,2,0,5,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
199,Rhode Island,US,4/3/2020,711,14,66,-13,2,0,6,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
200,Rhode Island,US,4/4/2020,806,17,95,29,3,1,7,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
201,Rhode Island,US,4/5/2020,922,25,116,21,8,5,8,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
202,Rhode Island,US,4/6/2020,1082,27,160,44,2,-6,9,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
203,Rhode Island,US,4/7/2020,1229,30,147,-13,3,1,10,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
204,Rhode Island,US,4/8/2020,1450,35,221,74,5,2,11,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
205,Rhode Island,US,4/9/2020,1727,43,277,56,8,3,12,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
206,Rhode Island,US,4/10/2020,1727,43,0,-277,0,-8,13,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
207,Rhode Island,US,4/11/2020,2349,56,622,622,13,13,14,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
208,Rhode Island,US,4/12/2020,2665,63,316,-306,7,-6,15,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
209,Rhode Island,US,4/13/2020,2665,63,0,-316,0,-7,16,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
210,Rhode Island,US,4/14/2020,3251,80,586,586,17,17,17,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
211,Rhode Island,US,4/15/2020,3251,80,0,-586,0,-17,18,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
212,Rhode Island,US,4/16/2020,3529,87,278,278,7,7,19,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
213,Rhode Island,US,4/17/2020,4177,118,648,370,31,24,20,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
214,Rhode Island,US,4/18/2020,4491,137,314,-334,19,-12,21,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
215,Rhode Island,US,4/19/2020,4706,150,215,-99,13,-6,22,3/28/2020,2,174210,92.0,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0.0,4,1,1,2,41.6809,-71.5118,Americas,1059361,4001,264.77
