Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,KGroupe,KGroup
Alaska,US,2020-05-08,377,10,3.0,1.0,0.0,0.0,41.0,2020-03-28,2.0,78428.0,110.4,4981.0,1.4,18.8,76715.0,96499.0,26868.0,102956.0,10.8,2020-03-11,2020-04-24,0.0,0.0,2
Alaska,US,2020-05-09,378,10,1.0,-2.0,0.0,0.0,42.0,2020-03-28,2.0,78428.0,110.4,4981.0,1.4,18.8,76715.0,96499.0,26868.0,102956.0,10.8,2020-03-11,2020-04-24,0.0,0.0,2
Montana,US,2020-03-11,1,0,1.0,1.0,0.0,0.0,-17.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-12,1,0,0.0,-1.0,0.0,0.0,-16.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-13,1,0,0.0,0.0,0.0,0.0,-15.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-14,5,0,4.0,4.0,0.0,0.0,-14.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-15,7,0,2.0,-2.0,0.0,0.0,-13.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-16,7,0,0.0,-2.0,0.0,0.0,-12.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-17,9,0,2.0,2.0,0.0,0.0,-11.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-18,11,0,2.0,0.0,0.0,0.0,-10.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-19,11,0,0.0,-2.0,0.0,0.0,-9.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-20,15,0,4.0,4.0,0.0,0.0,-8.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-21,21,0,6.0,2.0,0.0,0.0,-7.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-22,34,0,13.0,7.0,0.0,0.0,-6.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-23,34,0,0.0,-13.0,0.0,0.0,-5.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-24,51,0,17.0,17.0,0.0,0.0,-4.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-25,65,0,14.0,-3.0,0.0,0.0,-3.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-26,90,0,25.0,11.0,0.0,0.0,-2.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-27,109,1,19.0,-6.0,1.0,1.0,-1.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-28,129,1,20.0,1.0,0.0,-1.0,0.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-29,154,1,25.0,5.0,0.0,0.0,1.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-30,171,5,17.0,-8.0,4.0,4.0,2.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-03-31,198,5,27.0,10.0,0.0,-4.0,3.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-01,208,6,10.0,-17.0,1.0,1.0,4.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-02,241,6,33.0,23.0,0.0,-1.0,5.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-03,243,5,2.0,-31.0,-1.0,-1.0,6.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-04,265,6,22.0,20.0,1.0,2.0,7.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-05,286,6,21.0,-1.0,0.0,-1.0,8.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-06,299,6,13.0,-8.0,0.0,0.0,9.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-07,319,6,20.0,7.0,0.0,0.0,10.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-08,332,6,13.0,-7.0,0.0,0.0,11.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-09,354,6,22.0,9.0,0.0,0.0,12.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-10,365,6,11.0,-11.0,0.0,0.0,13.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-11,377,6,12.0,1.0,0.0,0.0,14.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-12,387,6,10.0,-2.0,0.0,0.0,15.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-13,394,7,7.0,-3.0,1.0,1.0,16.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-14,399,7,5.0,-2.0,0.0,-1.0,17.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-15,404,7,5.0,0.0,0.0,0.0,18.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-16,415,7,11.0,6.0,0.0,0.0,19.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-17,422,8,7.0,-4.0,1.0,1.0,20.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-18,426,10,4.0,-3.0,2.0,1.0,21.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-19,433,10,7.0,3.0,0.0,-2.0,22.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-20,433,10,0.0,-7.0,0.0,0.0,23.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-21,437,12,4.0,4.0,2.0,2.0,24.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-22,439,14,2.0,-2.0,2.0,0.0,25.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-23,442,14,3.0,1.0,0.0,-2.0,26.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-24,444,14,2.0,-1.0,0.0,0.0,27.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-25,445,14,1.0,-1.0,0.0,0.0,28.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-26,448,14,3.0,2.0,0.0,0.0,29.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-27,449,14,1.0,-2.0,0.0,0.0,30.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-28,451,15,2.0,1.0,1.0,1.0,31.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-29,451,16,0.0,-2.0,1.0,0.0,32.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-04-30,453,16,2.0,2.0,0.0,-1.0,33.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-01,453,16,0.0,-2.0,0.0,0.0,34.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-02,455,16,2.0,2.0,0.0,0.0,35.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-03,455,16,0.0,-2.0,0.0,0.0,36.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-04,457,16,2.0,2.0,0.0,0.0,37.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-05,456,16,-1.0,-3.0,0.0,0.0,38.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-06,456,16,0.0,1.0,0.0,0.0,39.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-07,456,16,0.0,0.0,0.0,0.0,40.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-08,458,16,2.0,2.0,0.0,0.0,41.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Montana,US,2020-05-09,458,16,0.0,-2.0,0.0,0.0,42.0,2020-03-28,2.0,183823.0,100.1,3852.0,0.8,18.0,52559.0,70959.0,41438.0,104910.0,13.7,2020-03-12,2020-04-26,0.0,0.0,2
Rhode Island,US,2020-03-10,3,0,3.0,3.0,0.0,0.0,-18.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-11,5,0,2.0,-1.0,0.0,0.0,-17.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-12,5,0,0.0,-2.0,0.0,0.0,-16.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-13,14,0,9.0,9.0,0.0,0.0,-15.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-14,20,0,6.0,-3.0,0.0,0.0,-14.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-15,20,0,0.0,-6.0,0.0,0.0,-13.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-16,21,0,1.0,1.0,0.0,0.0,-12.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-17,23,0,2.0,1.0,0.0,0.0,-11.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-18,33,0,10.0,8.0,0.0,0.0,-10.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-19,44,0,11.0,1.0,0.0,0.0,-9.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-20,54,0,10.0,-1.0,0.0,0.0,-8.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-21,66,0,12.0,2.0,0.0,0.0,-7.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-22,83,0,17.0,5.0,0.0,0.0,-6.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-23,106,0,23.0,6.0,0.0,0.0,-5.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-24,124,0,18.0,-5.0,0.0,0.0,-4.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-25,132,0,8.0,-10.0,0.0,0.0,-3.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-26,165,0,33.0,25.0,0.0,0.0,-2.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-27,203,0,38.0,5.0,0.0,0.0,-1.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-28,239,2,36.0,-2.0,2.0,2.0,0.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-29,294,3,55.0,19.0,1.0,-1.0,1.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-30,408,4,114.0,59.0,1.0,0.0,2.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-03-31,488,8,80.0,-34.0,4.0,3.0,3.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-01,566,10,78.0,-2.0,2.0,-2.0,4.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-02,645,12,79.0,1.0,2.0,0.0,5.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-03,711,14,66.0,-13.0,2.0,0.0,6.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-04,806,17,95.0,29.0,3.0,1.0,7.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-05,922,25,116.0,21.0,8.0,5.0,8.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-06,1082,27,160.0,44.0,2.0,-6.0,9.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-07,1229,30,147.0,-13.0,3.0,1.0,10.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-08,1450,35,221.0,74.0,5.0,2.0,11.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-09,1727,43,277.0,56.0,8.0,3.0,12.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-10,1727,43,0.0,-277.0,0.0,-8.0,13.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-11,2349,56,622.0,622.0,13.0,13.0,14.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,0
Rhode Island,US,2020-04-12,2665,63,316.0,-306.0,7.0,-6.0,15.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-13,2665,63,0.0,-316.0,0.0,-7.0,16.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-14,3251,80,586.0,586.0,17.0,17.0,17.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-15,3251,80,0.0,-586.0,0.0,-17.0,18.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-16,3529,87,278.0,278.0,7.0,7.0,19.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-17,4177,118,648.0,370.0,31.0,24.0,20.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,0
Rhode Island,US,2020-04-18,4491,137,314.0,-334.0,19.0,-12.0,21.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-19,4706,150,215.0,-99.0,13.0,-6.0,22.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-20,5090,155,384.0,169.0,5.0,-8.0,23.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-21,5500,171,410.0,26.0,16.0,11.0,24.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-22,5841,181,341.0,-69.0,10.0,-6.0,25.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-23,6256,189,415.0,74.0,8.0,-2.0,26.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-24,6699,202,443.0,28.0,13.0,5.0,27.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-25,7129,215,430.0,-13.0,13.0,0.0,28.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-26,7439,226,310.0,-120.0,11.0,-2.0,29.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-27,7708,233,269.0,-41.0,7.0,-4.0,30.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-28,7927,239,219.0,-50.0,6.0,-1.0,31.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-29,8247,251,320.0,101.0,12.0,6.0,32.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
Rhode Island,US,2020-04-30,8621,266,374.0,54.0,15.0,3.0,33.0,2020-03-28,2.0,174210.0,92.0,12915.0,2.5,24.8,63296.0,85527.0,65655.0,54269.0,13.1,2020-03-09,2020-05-08,0.0,0.0,2
