Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,StateFactor,KGroup1,KG1Sum,KGroup2
Montana,US,4/7/2020,319,6,20,7,0,0,10,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/8/2020,332,6,13,-7,0,0,11,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/9/2020,354,6,22,9,0,0,12,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/10/2020,365,6,11,-11,0,0,13,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/11/2020,377,6,12,1,0,0,14,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/12/2020,387,6,10,-2,0,0,15,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/13/2020,394,7,7,-3,1,1,16,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/14/2020,399,7,5,-2,0,-1,17,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/15/2020,404,7,5,0,0,0,18,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/16/2020,415,7,11,6,0,0,19,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/17/2020,422,8,7,-4,1,1,20,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/18/2020,426,10,4,-3,2,1,21,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/19/2020,433,10,7,3,0,-2,22,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/20/2020,433,10,0,-7,0,0,23,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/21/2020,437,12,4,4,2,2,24,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/22/2020,439,14,2,-2,2,0,25,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/23/2020,442,14,3,1,0,-2,26,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/24/2020,444,14,2,-1,0,0,27,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/25/2020,445,14,1,-1,0,0,28,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/26/2020,448,14,3,2,0,0,29,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/27/2020,449,14,1,-2,0,0,30,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/28/2020,451,15,2,1,1,1,31,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/29/2020,451,16,0,-2,1,0,32,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,4/30/2020,453,16,2,2,0,-1,33,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/1/2020,453,16,0,-2,0,0,34,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/2/2020,455,16,2,2,0,0,35,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/3/2020,455,16,0,-2,0,0,36,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/4/2020,457,16,2,2,0,0,37,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/5/2020,456,16,-1,-3,0,0,38,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/6/2020,456,16,0,1,0,0,39,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/7/2020,456,16,0,0,0,0,40,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/8/2020,458,16,2,2,0,0,41,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Montana,US,5/9/2020,458,16,0,-2,0,0,42,3/28/2020,2,183823,100.1,3852,0.8,18,52559,70959,41438,104910,13.7,3/12/2020,4/26/2020,0,3,1,1,2
Rhode Island,US,3/10/2020,3,0,3,3,0,0,-18,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/11/2020,5,0,2,-1,0,0,-17,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/12/2020,5,0,0,-2,0,0,-16,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/13/2020,14,0,9,9,0,0,-15,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/14/2020,20,0,6,-3,0,0,-14,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/15/2020,20,0,0,-6,0,0,-13,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/16/2020,21,0,1,1,0,0,-12,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/17/2020,23,0,2,1,0,0,-11,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/18/2020,33,0,10,8,0,0,-10,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/19/2020,44,0,11,1,0,0,-9,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/20/2020,54,0,10,-1,0,0,-8,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/21/2020,66,0,12,2,0,0,-7,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/22/2020,83,0,17,5,0,0,-6,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/23/2020,106,0,23,6,0,0,-5,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/24/2020,124,0,18,-5,0,0,-4,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/25/2020,132,0,8,-10,0,0,-3,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/26/2020,165,0,33,25,0,0,-2,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/27/2020,203,0,38,5,0,0,-1,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/28/2020,239,2,36,-2,2,2,0,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/29/2020,294,3,55,19,1,-1,1,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/30/2020,408,4,114,59,1,0,2,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,3/31/2020,488,8,80,-34,4,3,3,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/1/2020,566,10,78,-2,2,-2,4,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/2/2020,645,12,79,1,2,0,5,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/3/2020,711,14,66,-13,2,0,6,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/4/2020,806,17,95,29,3,1,7,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/5/2020,922,25,116,21,8,5,8,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/6/2020,1082,27,160,44,2,-6,9,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/7/2020,1229,30,147,-13,3,1,10,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/8/2020,1450,35,221,74,5,2,11,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/9/2020,1727,43,277,56,8,3,12,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/10/2020,1727,43,0,-277,0,-8,13,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/11/2020,2349,56,622,622,13,13,14,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/12/2020,2665,63,316,-306,7,-6,15,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/13/2020,2665,63,0,-316,0,-7,16,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/14/2020,3251,80,586,586,17,17,17,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/15/2020,3251,80,0,-586,0,-17,18,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/16/2020,3529,87,278,278,7,7,19,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/17/2020,4177,118,648,370,31,24,20,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/18/2020,4491,137,314,-334,19,-12,21,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/19/2020,4706,150,215,-99,13,-6,22,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/20/2020,5090,155,384,169,5,-8,23,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/21/2020,5500,171,410,26,16,11,24,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/22/2020,5841,181,341,-69,10,-6,25,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/23/2020,6256,189,415,74,8,-2,26,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/24/2020,6699,202,443,28,13,5,27,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/25/2020,7129,215,430,-13,13,0,28,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/26/2020,7439,226,310,-120,11,-2,29,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/27/2020,7708,233,269,-41,7,-4,30,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/28/2020,7927,239,219,-50,6,-1,31,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/29/2020,8247,251,320,101,12,6,32,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,4/30/2020,8621,266,374,54,15,3,33,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/1/2020,8962,279,341,-33,13,-2,34,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/2/2020,9289,296,327,-14,17,4,35,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/3/2020,9477,320,188,-139,24,7,36,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/4/2020,9652,341,175,-13,21,-3,37,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/5/2020,9933,355,281,106,14,-7,38,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/6/2020,10205,370,272,-9,15,1,39,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/7/2020,10530,388,325,53,18,3,40,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/8/2020,10779,399,249,-76,11,-7,41,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Rhode Island,US,5/9/2020,10989,418,210,-39,19,8,42,3/28/2020,2,174210,92,12915,2.5,24.8,63296,85527,65655,54269,13.1,3/9/2020,5/8/2020,0,4,1,1,2
Arizona,US,3/10/2020,6,0,6,6,0,0,-21,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/11/2020,9,0,3,-3,0,0,-20,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/12/2020,9,0,0,-3,0,0,-19,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/13/2020,9,0,0,0,0,0,-18,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/14/2020,12,0,3,3,0,0,-17,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/15/2020,13,0,1,-2,0,0,-16,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/16/2020,18,0,5,4,0,0,-15,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/17/2020,20,0,2,-3,0,0,-14,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/18/2020,27,0,7,5,0,0,-13,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/19/2020,45,0,18,11,0,0,-12,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/20/2020,78,0,33,15,0,0,-11,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/21/2020,118,1,40,7,1,1,-10,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/22/2020,152,2,34,-6,1,0,-9,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/23/2020,235,2,83,49,0,-1,-8,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/24/2020,326,5,91,8,3,3,-7,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/25/2020,401,6,75,-16,1,-2,-6,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/26/2020,508,8,107,32,2,1,-5,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/27/2020,665,13,157,50,5,3,-4,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/28/2020,773,15,108,-49,2,-3,-3,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/29/2020,919,17,146,38,2,0,-2,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/30/2020,1157,20,238,92,3,1,-1,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,3/31/2020,1289,24,132,-106,4,1,0,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/1/2020,1530,29,241,109,5,1,1,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/2/2020,1715,32,185,-56,3,-2,2,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/3/2020,1937,41,222,37,9,6,3,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/4/2020,2187,52,250,28,11,2,4,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/5/2020,2486,64,299,49,12,1,5,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/6/2020,2732,65,246,-53,1,-11,6,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/7/2020,2870,73,138,-108,8,7,7,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/8/2020,3036,80,166,28,7,-1,8,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/9/2020,3018,89,-18,-184,9,2,9,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/10/2020,3112,97,94,112,8,-1,10,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/11/2020,3393,108,281,187,11,3,11,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/12/2020,3542,115,149,-132,7,-4,12,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/13/2020,3705,122,163,14,7,0,13,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/14/2020,3809,131,104,-59,9,2,14,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/15/2020,3964,142,155,51,11,2,15,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/16/2020,4237,150,273,118,8,-3,16,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/17/2020,4511,169,274,1,19,11,17,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/18/2020,4724,180,213,-61,11,-8,18,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/19/2020,4933,184,209,-4,4,-7,19,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/20/2020,5068,191,135,-74,7,3,20,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/21/2020,5256,208,188,53,17,10,21,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/22/2020,5473,231,217,29,23,6,22,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/23/2020,5772,249,299,82,18,-5,23,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/24/2020,6045,266,273,-26,17,-1,24,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/25/2020,6286,273,241,-32,7,-10,25,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/26/2020,6534,275,248,7,2,-5,26,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
Arizona,US,4/27/2020,6725,275,191,-57,0,-2,27,3/31/2020,3,1158320,97.3,57302,1.9,25.3,56213,77221,298375,748306,16.1,3/11/2020,5/15/2020,0,5,1,1,1
